ID	LABEL	TEXT
1338	0	get drawing paper
1339	0	fix voltage regulator
1340	0	put coffin in case
1341	0	drop myrrh
1342	0	remove old battery
1343	0	get fig
1344	0	read ornate scroll
1345	0	insult joe
1346	0	x watch
1347	0	frotz me
1348	0	x mukhtar
1349	0	drop drill
1350	0	light torch with fire
1351	0	read instructions
1352	0	take silver rod
1353	0	x hawks
1354	0	put letter opener in keyhole
1355	0	remove clothes
1356	0	take jar
1357	0	get clear sphere
1358	0	open toolshed
1359	0	insert orange card in slot
1360	0	read parchment
1361	0	search grate
1362	0	get wand
1363	0	yomin tortoise
1364	0	turn it right 5
1365	0	shoot thad
1366	0	x pen
1367	0	take hair dryer
1368	0	turn sceptre
1369	0	wear sandals
1370	0	take axe
1371	0	set first wheel to 9
1372	0	search crates
1373	0	push it south
1374	0	examine safe
1375	0	remove fused bedistor with pliers
1376	0	drop cup
1377	0	drop mud
1378	0	put coin in net
1379	0	get hyrax
1380	0	take card
1381	0	give gram to danielle
1382	0	examine porridge oats
1383	0	open fur sack
1384	0	open freezer
1385	0	push statue w
1386	0	hello sailor
1387	0	move bench
1388	0	drop bag
1389	0	ask morgan about dragon
1390	0	x grass
1391	0	take sweater
1392	0	insert yellow card in slot
1393	0	get bees
1394	0	put ebony in eastern niche
1395	0	get sapphire
1396	0	examine slip
1397	0	drop dusty book
1398	0	read damp scroll
1399	0	turn on torch
1400	0	stop
1401	0	get matches
1402	0	blorple 1
1403	0	get homing
1404	0	break padlock with hook
1405	0	take mud
1406	0	open wooden door
1407	0	open william coffin
1408	0	x building
1409	0	climb up piano
1410	0	turn m
1411	0	open bottle
1412	0	x attendant
1413	0	remove fifth brick
1414	0	take crumpled
1415	0	get green
1416	0	cut line with knife
1417	0	rezrov cabinet
1418	0	drop yo-yo
1419	0	x bar
1420	0	x sonar
1421	0	read list
1422	0	take spar
1423	0	look up elijah inrecord
1424	0	jump to roof
1425	0	put six coins in overhead
1426	0	gnusto fiznav
1427	0	get worm
1428	0	gnusto krebf spell
1429	0	put ticket in slot
1430	0	get file
1431	0	drop vase
1432	0	gnusto gloth
1433	0	learn zemdor
1434	0	get rapier
1435	0	look in keg
1436	0	eat berries
1437	0	get page
1438	0	put ace in projector
1439	0	put bracelet in case
1440	0	throw sceptre in boat
1441	0	espnis thug
1442	0	give encyclopedia to marion
1443	0	drink whiskey
1444	0	eat tablet
1445	0	examine barrels
1446	0	push test button
1447	0	x thad
1448	0	take lamp
1449	0	turn drill on
1450	0	se
1451	0	eat gigantic quantity of just-right porridge
1452	0	unlock door with wrought iron key
1453	0	put knife in zipper
1454	0	eddie, hello
1455	0	put sack in tesseract
1456	0	push south wall
1457	0	examine mouth
1458	0	x city
1459	0	x treant
1460	0	sw
1461	0	walk around bulldozer
1462	0	learn fweep
1463	0	open telescope
1464	0	take 4
1465	0	drop splinter
1466	0	take ladder
1467	0	fill teapot
1468	0	knock on window
1469	0	pull torch
1470	0	untie wire
1471	0	read pale scroll
1472	0	get all from closet
1473	0	look in tear
1474	0	give puzzle box to proprietor
1475	0	x juke
1476	0	enter outflow pipe
1477	0	drop knife and crowbar
1478	0	search sludge
1479	0	put volcano in pot
1480	0	read wall
1481	0	hold bar over crevice
1482	0	x box
1483	0	look at stephanie
1484	0	get brown paper
1485	0	fly kite
1486	0	learn meef, meef and swanzo
1487	0	show blue to trent
1488	0	x paper
1489	0	dip torch in liquid
1490	0	write mace on featureless
1491	0	throw iron key at cat
1492	0	take lantern
1493	0	x marker
1494	2	alexis, heel
1495	0	drop room key
1496	0	get pork
1497	0	examine skeleton
1498	0	get ampoule
1499	2	ask wolf to blow turbine
1500	0	read back of yellow paper
1501	0	put screwdriver in basket
1502	0	wear stethoscope
1503	0	ask charles about temple
1504	2	robot, north and press triangular button
1505	0	examine sculpture
1506	0	get black
1507	0	put pass in slot
1508	0	touch
1509	0	get smelly scroll
1510	0	put raisins on celery
1511	0	examine tiny metal
1512	0	bozbar tortoise
1513	0	push statue n
1514	0	take eyes with tongs
1515	0	read news in newspaper
1516	0	unlock hatch
1517	0	right
1518	0	get package
1519	0	take wings
1520	0	x k9
1521	0	drop radio and pole
1522	0	ask gnome about page
1523	0	take pen
1524	0	get accordion
1525	0	take fuse
1526	0	pinch me
1527	0	get glider
1528	0	take wire
1529	0	show ruby to pigeon
1530	0	drop magnet
1531	0	put entrails in body
1532	0	push golden machine east
1533	0	pull breaker
1534	0	point it at knight
1535	0	x boat
1536	0	look at statue through telescope
1537	0	press bottom
1538	0	whip smooth lion
1539	0	put guano in cannon
1540	0	put chasm cube in bottom left socket
1541	0	examine ball
1542	0	ask tip about grid
1543	0	touch generator
1544	0	get in basket
1545	0	put handcuffs on rods
1546	0	drop pigeon
1547	0	order drink
1548	0	give violin, necklace, ruby, stamp, zorkmid, crown and dragon to demon
1549	0	put tobacco in pipe
1550	0	take selfie
1551	0	get eight
1552	0	take scrawled
1553	0	get box and journal
1554	0	close it
1555	0	open curtain
1556	0	enter tardis
1557	0	take splinter
1558	0	take bottle
1559	0	unlock door with steel key
1560	0	open stone door
1561	0	search foundation
1562	0	wear skis
1563	0	read red scroll
1564	0	put brick in hole
1565	0	get out of golden machine
1566	0	take red scroll
1567	0	get sack
1568	0	drop parchment
1569	0	take section
1570	0	point it at goats
1571	0	enter cloud
1572	0	unhook chain
1573	0	rewind tape
1574	0	examine winch
1575	0	take fragment
1576	0	turn screw
1577	0	slide o
1578	0	put towel on valve
1579	0	unlock box with screwdriver
1580	0	drop wrench
1581	0	dig earth
1582	0	push bookcase
1583	0	get microphone
1584	0	drop all but flashlight
1585	0	press brown button
1586	0	ask mary for ladder
1587	0	read tag
1588	0	swanko spirit
1589	0	ask k9 about door
1590	0	talk to boy
1591	0	talk to britney
1592	0	x door
1593	0	x bag
1594	0	gnusto egdelp
1595	0	look in panel
1596	0	close oven
1597	0	put it on yellowed paper
1598	0	get out of forklift
1599	0	touch thing with pole
1600	0	x bulbs
1601	0	foe
1602	0	drop secateurs
1603	0	put cereal in pot
1604	0	put egg in case
1605	0	learn izyuk spell
1606	0	x ariana
1607	0	take pebble
1608	0	shazok storm
1609	0	x homing
1610	0	blast
1611	0	open sack
1612	0	push coffin w
1613	0	push piano east
1614	0	put beam across doorway
1615	0	take no tea
1616	0	take probe
1617	0	blow shawm
1618	0	press gray button
1619	0	give carton to hacker
1620	0	get pump
1621	0	x horse
1622	0	close valve
1623	0	examine blue statuette
1624	0	get gas
1625	0	put chain on hook
1626	0	examine volt meter
1627	0	get alpha
1628	0	x safe
1629	0	put figurine in case
1630	0	insert violet card in slot
1631	0	burn pole with torch
1632	0	wear robe
1633	0	drop package
1634	0	aft
1635	0	get all from table
1636	0	record scene
1637	0	remove ring
1638	0	inhale helium
1639	0	agganrw
1640	0	enter window
1641	0	take black rod
1642	0	x crowbar
1643	0	ledak painting
1644	0	put carton in oven
1645	0	examine film projector
1646	0	open locker
1647	0	put towel on your head
1648	0	watch video
1649	0	show box to guard
1650	0	put hand on statue
1651	0	push pram east
1652	0	get gold locket
1653	0	berknip
1654	0	blow spices at lafond
1655	0	close access panel
1656	0	ask officer about convention
1657	0	put blanket on grue
1658	0	look under stairs
1659	0	x barrels
1660	0	get rope
1661	0	learn girgol
1662	0	southwest
1663	0	drop whistle
1664	0	open cover
1665	0	dig rock with axe
1666	0	examine stars
1667	0	adjust aerial
1668	0	light it
1669	0	get collar
1670	0	get glasses
1671	0	take all from basis
1672	0	x boots
1673	0	wear dress
1674	0	caskly moldy book
1675	0	take grenade
1676	0	light pipe with match
1677	0	get pages
1678	0	take red powder
1679	0	remove brick
1680	0	get staff
1681	0	pour milk in cauldron
1682	0	open jeep
1683	0	listen to conversation
1684	0	get wine
1685	0	put satchel in front of panel
1686	0	give gold locket to creature
1687	0	get jewellery box
1688	0	take light
1689	0	read frayed scroll
1690	0	smash case with broom
1691	0	look under cushion
1692	0	get electromagnet
1693	0	take off gown
1694	0	drop red hat
1695	0	examine pockets
1696	0	put flour in pan
1697	0	take wand
1698	0	look in it
1699	0	smash padlock with pickaxe
1700	0	x bubble
1701	0	remove goggles
1702	0	enter dish
1703	0	examine shadow
1704	0	x shelf
1705	0	get husbandry
1706	0	drop bucket
1707	0	launch command
1708	0	take implementeers
1709	0	ask for mycroft holmes
1710	0	record
1711	0	walk 4 paces south
1712	0	take red
1713	0	set radio to 1170
1714	0	ask farmer about oyster
1715	0	slide l
1716	0	take smoke rod
1717	0	put match in wax
1718	0	take circuit
1719	0	put packet in pot
1720	0	put stick in pile
1721	0	get rock
1722	0	lie on bed
1723	0	examine teachers
1724	0	look at frank
1725	0	get aqua vial
1726	0	get flashlight
1727	0	drop all but pager
1728	0	x flower
1729	0	drop third brick
1730	0	put key on keyring
1731	0	give book to twin
1732	0	x security gates
1733	0	get portrait
1734	0	izyuk myself
1735	0	x desk
1736	0	put net on hole
1737	0	open lab uniform
1738	0	upload video
1739	0	get flippers
1740	0	x copier
1741	0	examine satellite
1742	0	learn bekdab
1743	0	take bean pole
1744	0	put link in chalice
1745	0	drop all except bottle
1746	0	jump to brown rock
1747	0	read page
1748	0	x hat
1749	0	fire laser
1750	0	vaxum being
1751	0	look under sofa
1752	0	x horriblis
1753	0	hit elf
1754	0	push west wall
1755	0	give fluff to arthur
1756	0	take all but parchment
1757	0	give gram to silas
1758	0	turn wheel off
1759	0	get spray
1760	0	open air supply system with tool
1761	0	blorple 11
1762	0	get large key
1763	0	unlock car
1764	0	read scrawled
1765	0	turn on videophone
1766	0	touch mirror
1767	0	insert blue card in slot
1768	0	move barrel
1769	0	put gray rod in pot
1770	0	examine thin man
1771	0	take iron key
1772	0	get peg
1773	0	ask trent about elizabeth
1774	0	get bazooka
1775	0	set throttle to fast
1776	0	fill bath
1777	0	eat stew
1778	0	ask kemp about circuit breaker
1779	0	unlock chain with keys
1780	0	x brick
1781	0	reach into pool
1782	0	put all in zipper except book
1783	0	examine door
1784	0	get diamond cluster
1785	0	drop carpet
1786	0	malyon dragon
1787	0	take log
1788	0	search wreck
1789	0	search pocket
1790	0	get volume
1791	0	read white scroll
1792	0	x cutout
1793	0	get bomb
1794	0	get head
1795	0	open can
1796	0	throw stone at thing
1797	0	search wine rack
1798	0	put pot in case
1799	0	drop pin
1800	0	take umbrella
1801	0	take syringe
1802	0	push blue
1803	0	say firefly to jim
1804	0	throw meat in passage
1805	0	ask tip for tool
1806	0	push table s
1807	0	get cue ball
1808	0	rock, e
1809	0	turn on engine
1810	0	x computers
1811	0	lock door
1812	0	get bear
1813	0	put lemming in cage
1814	0	look at screen
1815	0	remove suit
1816	0	kill skink
1817	0	take flour from pot
1818	0	buy beer
1819	0	open app
1820	0	slide n
1821	0	take stand
1822	0	put collar on dog
1823	0	open chest with needle
1824	0	get shuttle card
1825	0	smell smoke
1826	0	ask for akbar
1827	0	get fruit
1828	0	tie rope to rod
1829	0	put control in top socket
1830	0	examine coffin
1831	0	read vellum scroll
1832	0	open toilet
1833	0	put bottle in zipper
1834	0	get gumball
1835	0	enter access panel
1836	0	get beam
1837	0	twist nose
1838	2	adventurer, open door
1839	0	get timber
1840	0	get lockpick
1841	0	put ladder under trap
1842	0	show amulet to michael
1843	0	empty torch
1844	0	press knob
1845	0	enter curtain
1846	0	press west wall
1847	0	get paintbrush
1848	0	point it at thorns
1849	2	dragon, open door
1850	0	get crumpled scroll
1851	0	erase line between m and v
1852	0	take gothic key
1853	2	k9, shoot door
1854	0	x skeleton
1855	0	guncho krill
1856	0	get wet suit
1857	0	search gnome
1858	0	put coal in machine
1859	0	look up index in history book
1860	0	examine white  statuette
1861	0	x water
1862	0	close shield
1863	0	put bladder in sack
1864	0	search valuables
1865	0	open outer
1866	0	drop branch
1867	0	close trapdoor
1868	0	tie chain to rod
1869	0	go to gnome
1870	0	push chandelier
1871	0	take sword
1872	0	put it in coffin
1873	0	talk to reunite
1874	0	get mousetrap
1875	0	close canteen
1876	0	wake up old man
1877	0	get envelope
1878	0	put bomb in sewer
1879	0	give it to girl
1880	0	drop map
1881	0	x farm
1882	0	get tobacco,knife,pipe
1883	2	turtle, follow me
1884	0	examine statue
1885	0	press status stud
1886	0	enter handcar
1887	0	turn on drive
1888	0	turn radio on
1889	0	put toner in slot
1890	0	get all from basket
1891	0	examine chair
1892	0	put gum in cauldron
1893	0	listen
1894	0	take pillow
1895	0	x arcade
1896	0	drop shield
1897	0	touch table
1898	0	climb on table
1899	0	drop zm$100000
1900	0	x clock
1901	0	x swallow
1902	0	get interface
1903	0	open back door
1904	0	get sceptre
1905	0	get fan
1906	0	turn on lantern
1907	0	learn urbzig
1908	0	eat toadstone
1909	0	put peanut butter on celery
1910	0	take torch
1911	0	take shaft
1912	0	enter pub
1913	0	take boots
1914	0	get scraps
1915	0	take carpet
1916	0	gnusto zifmia spell
1917	0	clean skeleton with moss
1918	0	get leaflet
1919	0	light coal
1920	0	examine pram
1921	0	put cube in pot
1922	0	take ticket 2306
1923	0	take analgesic
1924	0	open zipper
1925	0	cut coconut with axe
1926	0	play people
1927	0	x stairs
1928	0	turn wheel left
1929	0	drive to trafalgar square
1930	0	tie wire to hook
1931	0	put headdress in pot
1932	0	buy c battery and putty
1933	0	drop wet suit
1934	0	learn melbor
1935	0	x window
1936	0	take old book
1937	0	remove watch
1938	0	blorple 9
1939	2	still life, lagach
1940	0	drop egg
1941	0	x cup
1942	0	point at vodka
1943	0	turn ring to second symbol
1944	0	reach into hole
1945	0	ahead
1946	0	unlock chest with brass key
1947	0	unlock padlock with key
1948	0	x cubicles
1949	0	examine tide
1950	0	break glass with hammer
1951	0	put bit in cup
1952	0	put dart on claw
1953	0	turn on toaster
1954	0	get coins
1955	0	click designers_manual
1956	0	drop flint
1957	0	blorple 10
1958	0	put all on box
1959	0	take compass rose
1960	0	unlock handcuffs with key
1961	0	give food to bear
1962	0	drop sticker
1963	0	throw laser into void
1964	0	x card
1965	0	open curtains
1966	0	get indigo card
1967	0	learn blorb
1968	0	x bed
1969	0	get towel
1970	0	swordfish
1971	0	put whistle in pot
1972	0	nitfol turtle
1973	0	get cheese
1974	0	x comb
1975	0	pull chain
1976	0	open historical
1977	0	show mouse to elephant
1978	0	slide miniaturization card through slot
1979	0	hit floor with axe
1980	0	x fungus
1981	0	open jewelry box
1982	0	bekdab golem
1983	0	save mp4
1984	0	point machine at tree
1985	0	put maiden on pack
1986	0	put coin in jukebox
1987	0	shoot window
1988	0	write 10 on cube
1989	0	put umbrella on pool
1990	0	give drink to frank
1991	0	take peanut butter
1992	0	ask fairy godmother about cinderella
1993	0	get card
1994	0	drop pager
1995	0	drop hammer
1996	0	give headdress to shaman
1997	0	x right screen
1998	0	examine refuse
1999	0	examine pigeons
2000	0	drop suit
2001	0	get lump
2002	0	x stranger
2003	0	throw star at young woman
2004	0	latitude is 25
2005	0	nitfol frogs
2006	0	close furnace
2007	0	put ash on journal
2008	0	read crumpled scroll
2009	0	get kitchen card and upper card
2010	0	get out of cask
2011	0	ask holmes about ash
2012	0	turn on bulb
2013	0	x contact points
2014	0	go through curtain
2015	0	read spotted scroll
2016	0	drop dagger
2017	0	take all except key, whip, stool
2018	0	fwoosh
2019	0	take cage
2020	0	push rod
2021	0	read ledger
2022	0	put red cake in pool
2023	0	get ox
2024	0	take yellow pill
2025	0	give envelope to woman
2026	0	frotz coin
2027	0	light firework
2028	0	catch it
2029	0	push button enter
2030	0	put decaf in pot
2031	0	open canteen
2032	0	examine grimoire
2033	0	fill canteen
2034	0	wear badge
2035	0	look in cannon
2036	0	take dusty brick
2037	0	smell dirty floor
2038	0	get firestone
2039	0	take it
2040	0	put all in crate
2041	0	throw it
2042	0	show star crystal to trent
2043	0	pull cloth
2044	0	get whistle
2045	0	examine watch
2046	0	throw stone at creature
2047	0	insert ruby cluster in second hole
2048	0	pull flower
2049	0	drop box
2050	0	get magic bean
2051	0	pour water on beanstalk
2052	0	get box
2053	0	put glass in crack
2054	0	push wand
2055	0	touch w rune with rose
2056	0	put trophy in depression
2057	0	x wheels
2058	0	x forcefield stud
2059	0	exex turtle
2060	0	ask belboz about me
2061	0	lift grate
2062	0	get dagger
2063	0	plant weed
2064	0	get shredded scroll
2065	0	get vial
2066	0	touch control stud
2067	0	give coin to gnome
2068	0	e
2069	0	cast girgol
2070	0	copy flimsy scroll to vellum scroll
2071	0	examine toadstool
2072	0	get safe
2073	0	get mine
2074	0	push filthy n
2075	0	get tea
2076	0	show ticket to gravedigger
2077	0	unlock wardrobe with key
2078	0	get improbability drive
2079	0	ask george about frank
2080	0	take bag
2081	0	read brittle scroll
2082	0	read dirty scroll
2083	0	ask marion about nelson
2084	0	wave stone
2085	0	put book in large recess
2086	0	get chain
2087	0	x lever
2088	0	put gold in plate
2089	0	x bay
2090	0	take toner
2091	0	n
2092	0	open quartz cover
2093	0	wake homer
2094	0	wear wings
2095	0	drop biscuit, paper
2096	0	get ladder
2097	0	get orange card
2098	0	give gram to meghan
2099	0	put sugar in pan
2100	0	x printouts
2101	0	drink water
2102	0	dig plot with shovel
2103	0	press project status stud
2104	0	x officer
2105	0	ask pitchman about dr nostrum
2106	0	point it at metal
2107	0	examine dynamite
2108	0	x magnetite
2109	0	drop cracked
2110	0	get canary
2111	0	light candle with fire
2112	0	put all in toolkit
2113	0	get crook
2114	0	open window
2115	0	x female
2116	0	x top shelf
2117	0	get new battery
2118	0	get grater
2119	0	take white rod
2120	0	get tin
2121	0	examine dining table
2122	0	get x12
2123	0	click on paper
2124	0	turn valve
2125	0	read back of brown paper
2126	0	examine television
2127	0	examine dish
2128	0	get berries
2129	0	x apparatus
2130	0	drop cutter, flask and axe
2131	0	kick second window
2132	0	kulcad stairs
2133	0	give mouse to fairy godmother
2134	0	write 1 on cube
2135	0	break ampoule
2136	0	drop rope
2137	0	examine chasm
2138	0	take manual
2139	0	talk to empirious
2140	0	open cupboard
2141	0	dive
2142	0	x dragon
2143	0	ask cheryl for hologram
2144	0	exit shack
2145	0	open cube
2146	0	4
2147	0	press red
2148	0	unlock door with key
2149	0	take paper with pole
2150	0	put dynamite in toaster
2151	0	throw rope north
2152	0	take pallet
2153	0	get bottle
2154	0	get garlic
2155	0	take dirty scroll
2156	0	ask male about invitation
2157	0	look in fissure
2158	0	drop balsa wood beam
2159	0	x pig
2160	0	drop crown
2161	0	drop pot
2162	0	turn knob
2163	0	look under bunk
2164	0	take pass
2165	0	drink drink
2166	0	drop ladder
2167	0	strike rod of ice
2168	0	pull tinsel
2169	0	drop tea
2170	0	drop mine
2171	0	drop antimacassar
2172	0	read warning note
2173	0	get lamp
2174	0	sword
2175	0	drop green rod
2176	0	hole, s
2177	0	shout
2178	0	turn dial to 4
2179	0	look up 1420 in map
2180	0	examine herbs
2181	0	close plate
2182	0	cut green with scalpel
2183	0	l in cabinet
2184	0	listen to wall
2185	0	go north
2186	0	drop lamp
2187	0	remove mask
2188	0	close circuit breaker
2189	0	take term paper
2190	0	open shark repellent
2191	0	search slabs
2192	0	drop pyramid
2193	0	plant bean in vegetable plot
2194	0	press up button
2195	0	push bed
2196	0	look in telescope
2197	0	take statuette
2198	0	x minerals
2199	0	open bird
2200	0	ask male about officer
2201	0	type 384
2202	0	open chest
2203	0	drop wine
2204	0	ask male about female
2205	0	give pan to guard
2206	0	drop it
2207	0	take spreadsheet
2208	0	x flue
2209	0	save image
2210	0	gnusto scroll
2211	0	gnusto luncho
2212	0	show card to chuckles
2213	0	look in zipper
2214	0	open container
2215	0	get novel
2216	0	learn blorple
2217	0	put skull on statue
2218	0	turn e
2219	0	gnusto melbor spell
2220	0	learn vaxum
2221	0	put token in slot
2222	0	x river
2223	0	remove hat
2224	0	open clam with trident
2225	0	press start
2226	0	get invitation
2227	0	drop banana
2228	0	talk to sleaze
2229	0	get letter opener
2230	0	jacket
2231	0	liskon snake
2232	0	yomin barker
2233	0	click on edit
2234	0	get needle
2235	0	examine cottage
2236	0	go to windy cave
2237	0	get 3
2238	0	clean dirty floor with moss
2239	0	examine rose
2240	0	drop tin
2241	0	read features in newspaper
2242	0	read sports in newspaper
2243	0	get luck
2244	0	take dish
2245	0	vardik me
2246	0	empty pot
2247	0	take note and card
2248	0	pull rods
2249	0	get plans
2250	0	cut blue tassel
2251	0	drop zipper
2252	0	climb down rope
2253	0	put all down
2254	0	open cage
2255	0	put it in hole
2256	0	x pair
2257	0	get bar
2258	0	drop finch
2259	0	get lamp and sword
2260	0	move crank
2261	0	drive to the embankment
2262	0	ring bell
2263	0	take thick brick
2264	0	examine diagram
2265	0	x rock
2266	0	look under sill
2267	0	close cage
2268	0	roll statue nw
2269	0	get pacquet, paper and crayon
2270	0	put eyes in body
2271	0	rezrov alabaster
2272	0	get heart from boat
2273	0	open lid with spade
2274	0	candles
2275	0	drop shiny key
2276	0	push red
2277	0	blow dust
2278	0	take note
2279	0	show envelope to johnny
2280	0	take briefcase
2281	0	kick thug
2282	0	touch obelisk
2283	0	1
2284	0	yomin ogre
2285	0	ask belboz about cube
2286	0	drop shovel
2287	0	wear mask
2288	0	turn off electricity
2289	0	examine plans
2290	0	z
2291	0	eat fruit
2292	0	get gum
2293	0	get bills
2294	0	remove towel
2295	0	close door
2296	0	take toupee
2297	0	x bushes
2298	0	push newspaper under door
2299	0	get mud
2300	0	take flimsy scroll
2301	0	read muddy scroll
2302	0	x grill
2303	0	look out window
2304	0	ask male about work
2305	0	take cube
2306	0	take shawm
2307	0	call Maxx
2308	0	open buoy
2309	0	show brick to pig
2310	0	ask gnome for ball
2311	0	gloth dough
2312	0	learn yomin
2313	0	close cabinet
2314	0	note tables
2315	0	give bananas
2316	0	get diamond
2317	0	s
2318	0	examine boats
2319	0	write on whiteboard with marker
2320	0	drop beer can
2321	0	give $56
2322	0	squeeze flower
2323	0	x hermit
2324	0	take beads
2325	0	get oil
2326	0	get bones with chopsticks
2327	0	open green bottle
2328	0	examine blossoms
2329	0	hit dragon with sword
2330	0	follow mouse
2331	0	note dryer
2332	0	cut flower
2333	0	give bell
2334	0	close torch
2335	0	get mace
2336	0	set slider to 31
2337	0	type "bleem"
2338	0	get emerald cluster
2339	0	drop ox
2340	0	clean table with cloth
2341	0	read lettering
2342	0	push mountain
2343	0	cook pork chops
2344	0	get it
2345	0	x knob
2346	0	drop pack
2347	0	get mail
2348	0	get
2349	0	put all in pocket
2350	0	get pearl
2351	0	examine parchment
2352	0	take tongs
2353	0	take lemming
2354	0	take lens
2355	0	give ring to butler
2356	0	give note to mr crisp
2357	0	get jewelry
2358	0	eat brown goo
2359	0	dehlila
2360	0	show keepsake to knight
2361	0	put x12 on first pile
2362	0	say wheel
2363	0	unlock door with iron key
2364	0	x arrangement
2365	0	examine waterfall
2366	0	take binoculars
2367	0	x car
2368	0	take 1
2369	0	open locket
2370	0	get short poem
2371	0	read label
2372	0	get label
2373	0	get emerald
2374	0	open envelope
2375	0	take green bottle
2376	0	hit board
2377	0	push dionysus southeast
2378	0	write cave on cube
2379	0	give paper to professor
2380	0	put epic poem in kappa
2381	0	read huge tome
2382	0	put crystal in space
2383	0	wear balls
2384	0	put flask under spout
2385	0	put golden chalice in knapsack
2386	0	put silver chalice in knapsack
2387	0	x torn clothes
2388	0	push pet
2389	0	drop screw
2390	0	clap
2391	0	get golden cluster
2392	0	attack dragon with sword
2393	0	eat bar
2394	0	tinsot fragment
2395	0	give torch to gnome
2396	0	take screwdriver
2397	0	look up cholok in leshosh
2398	0	burn rope with candle
2399	0	put bronze key on keyring
2400	0	examine lever
2401	0	throw plank
2402	0	put rope in unit
2403	0	open aqua vial
2404	0	sit on large chair
2405	0	take beam from southern niche
2406	0	put x8 on second pile
2407	0	pull slide
2408	0	put it in thing
2409	0	caskly chewed scroll
2410	0	give thumb to robot
2411	0	write 5 on cube
2412	0	drop flat key
2413	0	put painting in case
2414	0	open blue box
2415	0	search shelves
2416	0	x dust
2417	0	read card
2418	0	drop rune
2419	0	put torch in well
2420	0	dock
2421	0	put prize cube in top left socket
2422	0	greet gnome
2423	0	take icicle
2424	0	kiss corpse
2425	0	x implementor
2426	0	open trapdoor
2427	0	kick south wall
2428	0	read it
2429	0	get pyramid
2430	0	take dorkmid
2431	0	insert shiny board in panel
2432	0	throw ball at umbrella
2433	0	take jug
2434	0	x forest
2435	0	examine white door
2436	0	sit in cask
2437	0	open kit
2438	0	remove shim
2439	0	turn isis
2440	0	drop candles
2441	0	get topaz
2442	0	put x1 in first
2443	0	blorple 8
2444	0	push lever
2445	0	say kaluze
2446	0	draw line from b to j
2447	0	examine large chair
2448	0	get out of web
2449	0	put flathead on circle
2450	0	gnusto caskly
2451	0	get teapot
2452	0	x coat
2453	0	x compass
2454	0	ask allarah about black
2455	0	get finch
2456	0	open vial
2457	0	examine glass case
2458	0	x pool
2459	0	learn pulver
2460	0	ask gnome about statue
2461	0	push switch
2462	0	examine switch
2463	0	pour cold porridge in gigantic bowl
2464	0	get flowerpot
2465	0	blizzard
2466	0	wave hairband
2467	0	put emerald cluster in knapsack
2468	0	learn lesoch
2469	0	throw ball in pond
2470	0	light torch
2471	0	seat
2472	0	get secateurs
2473	0	give gram to alicia
2474	0	get coin
2475	0	look in safe
2476	0	point at cola
2477	0	raise beam
2478	0	put canteen in knapsack
2479	0	put paper in pocket
2480	0	open stump
2481	0	learn gondar
2482	0	west
2483	0	swim
2484	0	blorple 5
2485	0	write 4 on cube
2486	0	put blue sphere in sapphire stand
2487	0	wipe web
2488	0	climb down
2489	0	press sequence stud
2490	0	open cabinet
2491	0	put all into thing
2492	0	open throttle
2493	0	cut blue wire
2494	0	gnusto zemdor
2495	0	fill bucket with water
2496	0	drop chair
2497	0	take glasses
2498	0	drop bench
2499	0	put clear sphere in diamond stand
2500	0	look at paintings
2501	0	open tarot box
2502	0	note vomit
2503	0	open towel
2504	0	howl arac
2505	2	prosser, lie in the mud
2506	0	climb beanstalk
2507	0	take wrapper
2508	0	x scanner
2509	0	watch television
2510	0	read plaque
2511	0	take gold box
2512	0	get gold leaf scroll
2513	0	examine moss
2514	0	x cooler
2515	0	put compass rose in carving
2516	0	x gnome
2517	0	learn malyon
2518	0	look up yetzuiz in fresto
2519	0	wear sash
2520	0	x footprints
2521	0	take red rod
2522	0	unlock chain with brooch
2523	0	pull ropes
2524	0	get lantern
2525	0	give shilling to wiggins
2526	0	wave staff
2527	0	learn zifmia
2528	0	put x1, x2, x7 on first pile
2529	0	pull lining
2530	0	ask coach for trophy
2531	0	open it
2532	0	spread peanut butter on frank
2533	0	put lye on moss
2534	0	drop lantern
2535	0	pull anchor
2536	0	x paint splotches
2537	0	drop dumbells
2538	0	jam branch under plate
2539	0	examine light
2540	0	move block
2541	0	push fountain
2542	0	up
2543	0	wear shirt
2544	0	stage
2545	2	guards, drop rifles
2546	0	eat it
2547	0	examine log
2548	0	open coffer
2549	0	wedge door with cheese
2550	0	x outcrop
2551	0	get film and slide
2552	0	get cage
2553	0	x cat
2554	0	open mailbox
2555	0	learn exex
2556	0	jump lake
2557	0	throw sword into lake
2558	0	screw relay into space
2559	0	hole, e
2560	0	lie on couch
2561	0	examine fawkes
2562	0	east
2563	0	get figurine
2564	0	drop chest
2565	0	drop all but pincer
2566	0	climb on stage
2567	0	press north wall
2568	0	turn off torch
2569	0	turn on machine
2570	0	put golden cluster in knapsack
2571	0	read prayer
2572	0	take decaf from pot
2573	0	touch blue
2574	0	look in box
2575	0	get rusty key
2576	0	take all but lantern
2577	0	get puzzle box
2578	0	close link
2579	0	set second wheel to 2
2580	0	unlock grating with rusty key
2581	0	click lpr
2582	0	ask k9 about reactor
2583	0	examine sundial
2584	0	take marker
2585	0	point sacrifice at board
2586	0	take ash tray
2587	0	read killing
2588	0	push wireless north
2589	0	examine tree
2590	0	get candy
2591	0	x respirator
2592	0	put fuse in generator
2593	0	get guano, scroll and amber vial
